IDpol,ClaimAmount
3126545,2364.01
3126583,1204.0
3126695,602.0
3126800,1204.0
3126934,1973.86
3126982,3147.86
3127007,78.16
3127122,1204.0
3127147,1204.0
3127320,1204.0
3127419,188.52
3127452,1204.0
3127475,1318.83
3127486,602.0
3127517,1204.0
3127519,28.3
3127531,1204.0
3127545,76.11
3127608,702.9
3127650,3556.47
3127700,1204.0
3127744,9040.2
3127791,1204.0
3127800,420.59
3127800,1204.0
3127823,1204.0
3127888,1204.0
3127957,1204.0
3127974,1204.0
3127978,1204.0
3127981,1204.0
3128000,759.0
3128071,1204.0
3128104,700.0
3128116,5410.16
3128118,68.77
3128134,1204.0
3128155,1204.0
3128155,735.54
3128172,1503.67
3128202,3172.41
3128292,1204.0
3128358,1204.0
3128369,1375.4
3128398,602.0
3128510,1204.0
3128729,937.79
3128830,78.2
3128867,1204.0
3128992,1204.0
3128994,1204.0
3129026,1202.0
3129088,1204.0
3129088,76.0
3129106,1204.0
3129120,17169.88
3129206,1204.0
3129210,1472.01
3129256,8065.45
3129265,982.58
3129277,52.42
3129353,1302.32
3129353,1311.01
3129366,1204.0
3129373,1000.0
3129403,1204.0
3129419,1204.0
3129447,1204.0
3129451,1749.52
3129451,2027.04
3129456,97.01
3129458,1204.0
3129472,1204.0
3129482,1204.0
3129490,413.52
3129503,1204.0
3129527,1204.0
3129533,1204.0
3129542,76.01
3129542,1603.51
3129560,182.79
3129578,854.36
3129592,1204.0
3129617,775.4
3129617,1204.0
3129619,90.15
3129627,1204.0
3129637,643.9
3129643,3387.0
3129656,1204.0
3129657,4042.1
3129662,1437.78
3129706,1204.0
3129718,1000.0
3129824,3706.74
3129839,1204.0
3129935,92.13
3130083,1282.9
3130092,1204.0
3130109,616.15
3130111,1204.0
3130131,76.01
3130139,1204.0
3130144,1204.0
3130244,522.4
3130288,584.62
3130310,602.0
3130435,1204.0
3130439,1204.0
3130447,7057.8
3130518,1204.0
3130581,1204.0
3130600,602.0
3130630,1204.0
3130764,511.73
3130893,300.0
3130992,307.96
3131035,1204.0
3131154,1204.0
3131208,5648.62
3131213,1204.0
3131225,13247.76
3131277,75.99
3131363,375.98
3131368,17774.0
3131374,1429.86
3131374,1204.0
3131376,514.21
3131390,152.45
3131409,5200.0
3131459,2019.11
3131517,1204.0
3131621,1204.0
3131766,1204.0
3131826,151.72
3131826,602.0
3131829,1409.72
3131851,1204.0
3131955,1204.0
3131957,1204.0
3131967,1204.0
3132099,29.34
3132131,1204.0
3132140,149.09
3132140,1204.0
3132142,670.0
3132152,4217.24
3132269,376.84
3132331,1204.0
3132335,1101.1
3132516,1036.18
3132663,1204.0
3132803,571.46
3132829,1304.93
3132922,1204.0
3132935,573.14
3133000,1204.0
3133032,3028.39
3133063,3204.0
3133065,1204.0
3133091,1204.0
3133146,1204.0
3133169,1204.0
3133235,760.91
3133263,431.37
3133266,1204.0
3133355,41.47
3133379,3054.0
3133426,1204.0
3133434,1204.0
3133461,1204.0
3133589,1204.0
3133607,1204.0
3133614,730.37
3133615,1449.15
3133708,473.92
3133779,1204.0
3133779,1204.0
3133784,1204.0
3133793,1204.0
3133833,6504.0
3133833,602.0
3133833,1204.0
3133856,1204.0
3133871,1204.0
3133874,1204.0
3133883,602.0
3133933,182.76
3133937,522.5
3134277,4089.55
3134286,961.29
3134316,1589.51
3134509,1204.0
3134542,100.0
3134651,617.0
3134651,1204.0
3134668,76.0
3134715,376.01
3134739,767.65
3134847,1204.0
3134936,733.94
3134940,76.0
3134979,1204.0
3135019,799.66
3135019,1204.0
3135046,4476.0
3135060,1658.37
3135104,1204.0
3135108,602.0
3135126,602.0
3135274,1204.0
3135303,76.01
3135309,2882.65
3135363,749.84
3135386,605.31
3135472,1204.0
3135478,1204.0
3135483,1204.0
3135504,65.23
3135508,2408.0
3135543,1204.0
3135572,1204.0
3135642,1204.0
3135645,268.8
3135794,1204.0
3135927,1208.65
3135951,5255.17
3135966,1470.2
3135966,2232.86
3135985,1204.0
3136027,1204.0
3136114,1204.0
3136117,1204.0
3136270,53.73
3136297,1204.0
3136316,1204.0
3136339,1083.57
3136375,1204.0
3136628,5586.68
3136679,1204.0
3136710,169.32
3136710,602.0
3136763,1204.0
3136790,151.35
3136834,2024.98
3136870,1204.0
3136912,1204.0
3136932,1824.12
3137010,602.0
3137013,3187.92
3137050,723.74
3137110,1204.0
3137123,935.79
3137145,1204.0
3137170,1204.0
3137170,2000.0
3137236,1511.58
3137268,1204.0
3137275,1204.0
3137277,2756.38
3137282,1204.0
3137293,893.41
3137293,261.91
3137316,1204.0
3137367,4305.19
3137389,8981.0
3137431,1204.0
3137431,1204.0
3137461,1204.0
3137495,3204.0
3137517,1204.0
3137518,1204.0
3137526,1204.0
3137576,602.0
3137618,822.02
3137656,76.5
3137656,602.0
3137656,871.5
3137662,3805.0
3137669,64.06
3137681,1187.61
3137725,1204.0
3137809,1204.0
3137876,1204.0
3137887,1204.0
3137887,1924.04
3137948,1204.0
3138010,76.0
3138067,1204.0
3138068,3204.0
3138102,786.88
3138111,1204.0
3138151,1204.0
3138152,1204.0
3138153,1204.0
3138311,27504.0
3138551,2193.04
3138557,1204.0
3138563,1204.0
3138569,1108.37
3138569,1204.0
3138583,271.58
3138592,2655.4
3138604,1204.0
3138616,1204.0
3138700,976.4
3138713,2353.81
3138756,1204.0
3138770,836.14
3138777,1204.0
3138779,1574.98
3138782,1076.17
3138806,1743.61
3138864,1204.0
3138885,1204.0
3138904,711.98
3138916,2731.52
3138945,1204.0
3139009,1204.0
3139014,647.92
3139017,602.0
3139018,76.0
3139018,1204.0
3139087,1000.0
3139096,1204.0
3139104,37.18
3139106,80.12
3139119,5892.32
3139133,76.0
3139242,602.0
3139272,1204.0
3139372,1204.0
3139424,4945.11
3139437,1204.0
3139440,1204.0
3139451,1338.95
3139485,3251.61
3139487,1713.12
3139487,1291.61
3139546,1204.0
3139567,445.84
3139570,1204.0
3139783,1204.0
3139794,1204.0
3139857,163.38
3139872,2204.0
3139881,1204.0
3139884,1204.0
3139886,1204.0
3139921,1204.0
3139998,1204.0
3140025,255.53
3140046,1204.0
3140053,602.0
3140091,1204.0
3140111,2978.25
3140128,1516.54
3140129,1204.0
3140148,1204.0
3140165,1329.81
3140178,1204.0
3140189,1204.0
3140241,1222.72
3140255,947.95
3140255,1204.0
3140303,1215.5
3140308,1204.0
3140329,1204.0
3140457,1204.0
3140484,1204.0
3140534,72.43
3140544,1503.51
3140577,1204.0
3140583,197.35
3140623,2704.0
3140690,106.48
3140713,1204.0
3140713,93.29
3140729,1204.0
3140734,2446.87
3140778,1204.0
3140808,14.83
3140888,1204.0
3140888,1204.0
3141006,1204.0
3141091,1643.62
3141167,443.71
3141181,1500.0
3141271,4290.78
3141292,237.9
3141292,101.25
3141294,1204.0
3141307,21.68
3141351,1204.0
3141388,1962.2
3141407,80.92
3141417,450.0
3141419,1204.0
3141462,2697.98
3141462,4114.0
3141558,479.84
3141703,1204.0
3141835,1204.0
3141835,1204.0
3141836,1204.0
3141842,95.66
3141845,1204.0
3141865,1204.0
3141883,1112.65
3141927,1204.0
3141985,74.5
3142005,1204.0
3142037,78.4
3142068,70.84
3142071,118.42
3142082,1204.0
3142085,821.68
3142098,1325.19
3142101,347.52
3142104,1204.0
3142109,51.0
3142113,1204.0
3142116,125.89
3142120,4152.31
3142126,1454.06
3142316,164.0
3142339,1204.0
3142345,769.39
3142392,1204.0
3142414,602.0
3142430,89.46
3142544,330.19
3142556,1204.0
3142607,16.98
3142629,33.3
3142847,1204.0
3142858,1204.0
3142880,1014.71
3142910,8421.93
3142982,648.41
3142997,85.16
3142999,4251.04
3142999,1026.63
3143059,1261.0
3143072,75.0
3143098,1204.0
3143104,1204.0
3143121,1204.0
3143127,1204.0
3143180,1204.0
3143193,16.31
3143195,1204.0
3143235,1204.0
3143252,1204.0
3143302,76.01
3143347,76.01
3143366,602.0
3143368,981.56
3143375,76.0
3143441,1075.07
3143464,678.42
3143476,1142.02
3143476,963.51
3143640,1204.0
3143695,3204.0
3143714,1204.0
3143716,1143.0
3143793,1204.0
3143793,1204.0
3143796,1504.46
3143848,70.21
3143848,70.2
3143953,1204.0
3144057,1483.61
3144106,1389.0
3144281,1204.0
3144292,1204.0
3144298,510.31
3144335,1204.0
3144345,1408.1
3144347,3091.09
3144355,78.61
3144416,2408.0
3144435,1204.0
3144514,4130.9
3144521,1204.0
3144589,1204.0
3144600,89.0
3144600,9753.1
3144607,1204.0
3144613,1094.26
3144622,1204.0
3144626,1204.0
3144637,627.76
3144641,1204.0
3144663,1204.0
3144670,1204.0
3144670,1204.0
3144678,1676.64
3144686,456.75
3144701,1862.18
3144707,11000.0
3144713,1204.0
3144824,819.05
3144926,298.23
3144971,778.91
3145003,493.57
3145064,898.11
3145122,441.01
3145136,1204.0
3145156,602.0
3145203,1204.0
3145220,2789.86
3145233,156.83
3145244,443.54
3145267,1704.0
3145271,1204.0
3145334,405.89
3145338,196.96
3145341,39204.0
3145357,1204.0
3145383,393.01
3145527,1200.01
3145529,1893.0
3145555,1204.0
3145594,2899.47
3145644,1204.0
3145653,77.99
3145752,756.31
3145824,1204.0
3145835,1204.0
3145840,1940.31
3145920,1048.7
3145927,76.0
3145946,1204.0
3145950,602.0
3146143,1204.0
3146172,1742.09
3146197,1204.0
3146197,1204.0
3146218,602.0
3146264,490.11
3146333,653.17
3146366,1204.0
3146383,14464.0
3146410,345.29
3146418,1269.78
3146436,3473.01
3146436,267.32
3146437,2800.41
3146437,1204.0
3146471,7886.35
3146550,512.75
3146565,654.28
3146575,237.94
3146584,1204.0
3146599,1204.0
3146619,604.05
3146622,1353.05
3146671,1204.0
3146671,1204.0
3146684,1204.0
3146692,650.83
3146697,81.56
3146708,843.0
3146719,3146.5
3146802,1204.0
3146815,1204.0
3146856,1204.0
3146856,211.01
3146902,2110.3
3146906,76.01
3146917,19.4
3146923,1204.0
3146969,541.76
3147062,1204.0
3147139,602.0
3147485,101.33
3147528,1204.0
3147623,1746.66
3147736,990.53
3147780,2117.61
3147841,1204.0
3147902,363.29
3147933,1204.0
3147953,1204.0
3147986,1204.0
3148016,1676.51
3148028,1204.0
3148063,1204.0
3148064,86.25
3148072,1204.0
3148108,1445.25
3148156,1204.0
3148163,9642.54
3148166,1204.0
3148176,602.0
3148200,1204.0
3148225,134.0
3148263,602.0
3148279,1204.0
3148279,1204.0
3148306,1204.0
3148309,1204.0
3148322,4660.0
3148343,8349.07
3148441,1204.0
3148538,84.8
3148642,1204.0
3148675,787.06
3148754,110.08
3148864,1204.0
3148903,1204.0
3148954,1204.0
3148991,2653.33
3148999,2240.0
3149024,1204.0
3149169,4372.85
3149197,1204.0
3149224,1187.61
3149226,2204.0
3149226,1204.0
3149488,77.99
3149564,67.45
3149575,354.94
3149619,66.52
3149708,6709.75
3149714,15.0
3149719,2642.92
3149787,1699.76
3149805,1041.9
3149868,1204.0
3149885,1238.02
3149889,3572.13
3149895,21.27
3149924,1204.0
3149929,1204.0
3149933,1204.0
3149933,1204.0
3149941,1204.0
3149941,522.57
3149951,5612.55
3150031,1704.0
3150075,1711.0
3150122,1204.0
3150148,1204.0
3150160,2954.0
3150174,1451.15
3150210,281897.49
3150229,1204.0
3150276,1204.0
3150300,2603.86
3150325,1204.0
3150325,1204.0
3150337,1204.0
3150345,71339.92
3150363,1204.0
3150370,1204.0
3150554,1204.0
3150556,146.97
3150629,3600.34
3150655,1204.0
3150783,1204.0
3150807,230.23
3150826,78.16
3150843,1204.0
3150940,168.28
3150974,635.23
3150985,2358.61
3151043,1204.0
3151044,1204.0
3151097,1324.15
3151101,1120.0
3151131,1204.0
3151155,1204.0
3151184,1204.0
3151194,1204.0
3151202,1204.0
3151209,1204.0
3151242,544.71
3151243,8180.33
3151248,1204.0
3151274,736.72
3151329,1558.94
3151367,1204.0
3151374,1204.0
3151398,1204.0
3151415,1204.0
3151421,1204.0
3151439,1204.0
3151453,761.27
3151478,1204.0
3151576,466.36
3151587,1204.0
3151601,1204.0
3151617,1204.0
3151618,2324.61
3151670,1204.0
3151688,1204.0
3151700,1204.0
3151752,602.0
3151785,21594.95
3151839,1204.0
3151859,17.28
3151869,2204.0
3151881,1204.0
3151887,702.0
3151923,1204.0
3151931,1204.0
3151966,263.66
3151971,902.65
3151975,1858.26
3151986,2266.39
3152000,1204.0
3152003,1204.0
3152026,1841.05
3152026,1204.0
3152035,602.0
3152064,602.0
3152094,5010.2
3152124,1204.0
3152137,148.25
3152139,1260.94
3152151,1204.0
3152155,4557.75
3152194,812.95
3152211,563.93
3152211,3812.07
3152228,1204.0
3152239,1204.0
3152251,1204.0
3152305,1204.0
3152320,977.61
3152335,1204.0
3152535,6511.06
3152696,375.97
3152714,855.35
3152714,2240.53
3152722,650.0
3152790,1204.0
3152806,1204.0
3152826,12.47
3152878,1204.0
3152880,1204.0
3152889,1204.0
3152901,1307.1
3152906,1204.0
3152942,2415.95
3152981,1204.0
3153072,1204.0
3153088,1204.0
3153125,441.4
3153164,203.95
3153231,1204.0
3153285,1204.0
3153294,191.45
3153320,187.18
3153424,6867.11
3153439,1350.38
3153458,602.0
3153482,1204.0
3153492,600.45
3153504,3031.39
3153511,108.23
3153517,1204.0
3153518,3425.28
3153655,13813.58
3153669,281.29
3153673,2204.0
3153681,20.2
3153687,1204.0
3153710,1204.0
3153764,23.92
3153801,1204.0
3153801,1204.0
3153825,4998.67
3153902,1204.0
3153948,2347.37
3153948,765.46
3153966,1204.0
3154100,1204.0
3154118,1204.0
3154187,1204.0
3154205,781.5
3154359,333.82
3154407,746.18
3154421,1204.0
3154456,1642.77
3154466,93.63
3154508,1204.0
3154623,1204.0
3154627,1204.0
3154680,614.09
3154730,93.16
3154762,969.9
3154782,2204.0
3154787,1568.87
3154787,1204.0
3154943,5968.9
3154994,1204.0
3155017,1204.0
3155135,432.79
3155135,1204.0
3155142,2250.0
3155159,323.35
3155229,490.84
3155234,3605.36
3155247,102.16
3155249,602.0
3155303,77.26
3155309,2684.19
3155317,1204.0
3155326,1047.35
3155342,1204.0
3155360,2324.48
3155363,1310.1
3155372,2704.0
3155404,1204.0
3155468,1064.4
3155472,14233.35
3155480,2875.5
3155534,76.0
3155542,284.25
3155548,85.84
3155553,1204.0
3155569,1204.0
3155569,1704.0
3155638,602.0
3155696,76.0
3155698,1204.0
3155709,395.91
3155736,3936.43
3155740,1204.0
3155761,1204.0
3155807,1204.0
3155813,1076.59
3155830,1204.0
3155836,646.48
3155853,159.0
3155857,1204.0
3155868,1204.0
3155903,1204.0
3155915,14204.0
3155944,1614.03
3155947,1204.0
3155979,1204.0
3156051,336.42
3156096,1204.0
3156096,1204.0
3156108,2525.32
3156145,1204.0
3156204,75.98
3156227,274.96
3156234,925.76
3156245,1771.0
3156247,41.26
3156248,1204.0
3156265,1204.0
3156288,316.09
3156342,381.68
3156383,1204.0
3156444,11000.0
3156458,1204.0
3156481,1204.0
3156509,2948.88
3156512,602.0
3156530,2467.36
3156542,1204.0
3156604,152.45
3156653,862.32
3156674,2030.37
3156898,1204.0
3156945,575.4
3156965,1204.0
3157055,106.25
3157077,1204.0
3157114,1204.0
3157170,1204.0
3157198,49.7
3157289,1204.0
3157341,1204.0
3157391,1204.0
3157425,1204.0
3157425,1204.0
3157482,1204.0
3157534,1204.0
3157641,592.98
3157706,1204.0
3157798,1204.0
3157848,839.53
3157858,5262.57
3157867,1462.56
3157871,1204.0
3157883,4165.42
3157902,1204.0
3157920,556.26
3157935,843.59
3158065,1204.0
3158102,700.45
3158176,228.53
3158219,1204.0
3158269,1204.0
3158498,75.78
3158498,1204.0
3158532,1349.84
3158594,602.0
3158627,1232.21
3158666,1204.0
3158686,1204.0
3158696,1204.0
3158696,1760.27
3158716,1204.0
3158733,1204.0
3158748,3204.0
3158783,2508.68
3158807,44.52
3158818,8804.0
3158907,784.55
3158915,3006.57
3158933,73.6
3158976,435.24
3159046,1204.0
3159066,1204.0
3159071,1204.0
3159111,530.23
3159144,76.5
3159165,782.93
3159210,256.88
3159211,1204.0
3159322,1204.0
3159347,207.13
3159363,1204.0
3159450,111.2
3159463,4038.34
3159469,74.0
3159470,1518.31
3159472,2081.89
3159473,979.46
3159478,489.16
3159491,1204.0
3159515,1204.0
3159532,1794.03
3159558,1204.0
3159644,200.0
3159666,1204.0
3159666,462.79
3159686,1204.0
3159693,449.83
3159696,1204.0
3159707,1204.0
3159723,908.04
3159723,4211.2
3159767,578.36
3159779,1204.0
3159808,81.11
3159885,1954.98
3159906,94.88
3159957,1204.0
3159989,633.0
3159991,1204.0
3160025,1204.0
3160053,460.0
3160074,602.0
3160076,1087.18
3160106,925.08
3160220,1204.0
3160220,810.38
3160236,1204.0
3160259,2875.91
3160288,1904.33
3160315,1430.73
3160325,1204.0
3160331,2119.11
3160358,2909.4
3160361,1603.12
3160381,1948.57
3160396,12.2
3160449,1204.0
3160460,1204.0
3160461,602.0
3160468,77.74
3160495,1204.0
3160507,1391.86
3160507,3800.99
3160568,676.37
3160568,325.0
3160574,1204.0
3160577,1204.0
3160589,1395.59
3160592,1204.0
3160635,10000.0
3160640,325.0
3160645,1204.0
3160648,167.44
3160662,1168.05
3160669,866.11
3160680,1204.0
3160687,1204.0
3160696,1204.0
3160818,2095.04
3160841,957.76
3160871,727.54
3160884,2113.01
3160996,610.0
3161082,1204.0
3161099,1204.0
3161117,1204.0
3161218,32.62
3161220,391.0
3161242,1549.25
3161250,1204.0
3161266,1204.0
3161274,1204.0
3161276,899.0
3161347,1204.0
3161396,1204.0
3161408,227.0
3161526,2027.01
3161642,1204.0
3161660,1204.0
3161697,637.56
3161710,1204.0
3161715,442.41
3161740,37547.19
3161750,805.67
3161872,1204.0
3161877,1204.0
3161920,1633.83
3162029,1204.0
3162113,1204.0
3162134,1204.0
3162148,1204.0
3162203,1204.0
3162245,1695.66
3162259,1204.0
3162268,1204.0
3162273,1204.0
3162303,1204.0
3162511,1204.0
3162518,1204.0
3162529,1204.0
3162563,1204.0
3162563,518.12
3162568,1204.0
3162581,1204.0
3162581,1204.0
3162645,1204.0
3162645,2874.11
3162730,1204.0
3162736,480.97
3162737,10811.7
3162742,1204.0
3162775,1259.29
3162786,1204.0
3162792,1204.0
3162795,2772.04
3162812,362.03
3162837,616.8
3162911,1204.0
3162980,377.5
3162983,3204.0
3162990,856.01
3163082,1204.0
3163094,3801.13
3163118,666.53
3163118,936.89
3163158,1204.0
3163177,1204.0
3163179,1204.0
3163184,6848.87
3163192,92.99
3163260,1204.0
3163272,1204.0
3163291,1204.0
3163317,79.28
3163325,1204.0
3163328,200.0
3163331,1204.0
3163460,434.25
3163489,602.0
3163494,183.87
3163497,715.17
3163526,316.4
3163576,2458.77
3163604,68.77
3163644,1204.0
3163657,1204.0
3163676,2258.91
3163729,1204.0
3163736,2517.45
3163758,1204.0
3163775,40.26
3163790,76.0
3163795,1204.0
3163824,3290.59
3163913,111.13
3163969,2531.97
3164037,1002.25
3164064,1204.0
3164064,46105.94
3164124,1204.0
3164196,2204.0
3164216,3134.98
3164222,1204.0
3164273,280.02
3164288,1204.0
3164325,1204.0
3164330,118.13
3164335,1204.0
3164342,1204.0
3164396,1204.0
3164443,1204.0
3164452,1204.0
3164482,2031.52
3164484,446.23
3164489,1204.0
3164531,1204.0
3164533,1204.0
3164584,1204.0
3164628,3133.42
3164663,981.76
3164705,1204.0
3164730,1204.0
3164853,742.69
3164894,1204.0
3164922,77.99
3164955,602.0
3164967,1369.76
3164968,1204.0
3165004,7777.0
3165007,955.56
3165068,1204.0
3165123,1204.0
3165126,3233.37
3165137,1204.0
3165176,111.59
3165189,1710.42
3165204,1204.0
3165222,1204.0
3165231,1204.0
3165236,1204.0
3165265,1239.0
3165273,34.12
3165297,1204.0
3165299,1573.44
3165300,76.02
3165304,1204.0
3165315,772.08
3165327,1238.95
3165356,1204.0
3165358,4204.0
3165363,602.0
3165363,2213.41
3165364,2734.46
3165366,1280.01
3165376,83.6
3165380,1204.0
3165389,476.95
3165391,8076.01
3165394,3054.0
3165399,1967.01
3165409,1204.0
3165411,832.7
3165424,362.51
3165430,624.0
3165440,1204.0
3165451,1204.0
3165461,2704.0
3165467,1204.0
3165473,2204.0
3165474,183.15
3165478,1521.37
3165505,1204.0
3165536,2137.94
3165568,1204.0
3165595,1902.0
3165667,1204.0
3165712,1204.0
3165725,1486.69
3165758,1204.0
3165772,1204.0
3165780,1204.0
3165791,1204.0
3165796,731.15
3165857,1204.0
3165889,1204.0
3165979,1204.0
3165989,1204.0
3165993,1204.0
3166006,80.37
3166014,1204.0
3166028,1204.0
3166040,1204.0
3166040,46.17
3166064,2042.41
3166073,1204.0
3166086,1204.0
3166102,1204.0
3166102,1204.0
3166103,1204.0
3166113,342.97
3166113,602.0
3166145,2185.21
3166235,5559.3
3166308,75.95
3166365,1204.0
3166365,1204.0
3166452,1204.0
3166543,1204.0
3166551,13500.0
3166578,1204.0
3166584,530.48
3166588,15000.0
3166748,1204.0
3166805,1204.0
3166838,1204.0
3166847,2662.57
3166873,1204.0
3166878,3237.34
3166895,1204.0
3166906,1204.0
3166913,1204.0
3166973,472.59
3167011,602.0
3167028,1204.0
3167037,1727.65
3167041,828.85
3167056,1204.0
3167071,3056.57
3167079,1204.0
3167082,21000.0
3167097,19.13
3167114,2204.0
3167118,696.88
3167151,602.0
3167169,1204.0
3167194,10061.46
3167214,1204.0
3167226,1204.0
3167226,1204.0
3167239,2704.0
3167248,78.61
3167338,648.9
3167353,1204.0
3167357,1204.0
3167368,1204.0
3167396,4686.79
3167447,1204.0
3167484,265.3
3167484,1204.0
3167493,2204.0
3167499,1204.0
3167538,2917.13
3167552,1204.0
3167557,1204.0
3167593,76.5
3167613,1204.0
3167617,1987.5
3167623,21876.59
3167625,1204.0
3167625,602.0
3167669,7156.19
3167672,1204.0
3167674,1204.0
3167684,1591.0
3167684,1204.0
3167687,1204.0
3167695,602.0
3167697,2475.98
3167760,583.61
3167799,1204.0
3167837,272.44
3167878,1204.0
3167992,1000.0
3167997,1602.0
3168000,602.0
3168131,646.0
3168244,1204.0
3168277,1204.0
3168279,1204.0
3168284,1204.0
3168315,1204.0
3168316,2267.22
3168316,241.6
3168339,1204.0
3168366,1204.0
3168444,562.98
3168466,1200.0
3168535,1412.89
3168643,1204.0
3168669,1204.0
3168688,1204.0
3168706,1204.0
3168725,1204.0
3168732,1204.0
3168743,1204.0
3168792,231.77
3168832,72.31
3168853,1020.52
3168879,1688.17
3168887,1204.0
3168889,1204.0
3168941,15000.0
3168999,642.85
3169003,1204.0
3169022,7019.5
3169069,2931.16
3169253,146.7
3169266,1204.0
3169291,2142.7
3169300,2940.3
3169334,440.0
3169360,476.63
3169369,632.63
3169378,2412.56
3169406,1204.0
3169422,574.37
3169480,78.07
3169496,1204.0
3169515,1033.74
3169602,444.36
3169619,1204.0
3169634,1204.0
3169644,1204.0
3169649,1204.0
3169705,1345.0
3169771,395.88
3169777,1204.0
3169786,779.13
3169832,722.92
3169844,76.01
3169852,67.35
3169859,687.45
3169868,1204.0
3169889,1204.0
3169905,1204.0
3169906,431.4
3169908,269.13
3169929,1204.0
3169934,1204.0
3169962,1204.0
3170065,456.08
3170134,298.21
3170161,54.59
3170165,1134.08
3170168,4173.36
3170193,1204.0
3170199,1204.0
3170363,1204.0
3170389,1204.0
3170448,1204.0
3170490,1204.0
3170501,1204.0
3170574,779.2
3170582,1218.0
3170589,288.38
3170592,1204.0
3170601,1681.26
3170628,78.16
3170629,1204.0
3170629,1204.0
3170659,221.38
3170663,3638.91
3170681,2540.27
3170716,1740.0
3170727,1204.0
3170743,1204.0
3170779,1204.0
3170843,2408.0
3170850,1204.0
3170902,684.39
3170914,1204.0
3170935,2102.0
3171013,1204.0
3171039,602.0
3171056,121.33
3171099,1204.0
3171108,1259.62
3171143,1204.0
3171150,1204.0
3171157,237.17
3171159,1204.0
3171164,85.0
3171173,1204.0
3171176,602.0
3171186,35.46
3171200,148.49
3171204,1340.59
3171204,1204.0
3171207,1204.0
3171209,72.01
3171248,3095.0
3171307,1583.3
3171322,7972.64
3171426,2855.26
3171428,1204.0
3171428,680.36
3171443,640.13
3171445,602.0
3171456,1204.0
3171467,1204.0
3171546,1204.0
3171558,1204.0
3171563,2346.66
3171574,1204.0
3171574,1204.0
3171642,1204.0
3171648,1008.49
3171655,602.0
3171664,3678.28
3171686,2408.0
3171686,507.63
3171691,1204.0
3171692,801.17
3171703,3686.04
3171718,1204.0
3171728,74.12
3171778,1204.0
3171778,1204.0
3171791,1408.38
3171887,1204.0
3171909,247.15
3171914,1204.0
3171920,1451.35
3171929,1204.0
3171952,2204.0
3171958,446.25
3171966,4927.79
3171977,1204.0
3172004,3134.41
3172027,877.95
3172099,762.13
3172117,598.63
3172124,341.18
3172129,1204.0
3172150,127.0
3172153,1204.0
3172166,1204.0
3172166,645.81
3172192,1229.64
3172193,1204.0
3172198,1000.0
3172227,3000.0
3172233,857.51
3172241,1204.0
3172310,100.28
3172354,1204.0
3172356,1204.0
3172388,1204.0
3172390,1204.0
3172392,7492.0
3172395,1440.18
3172406,1204.0
3172418,602.0
3172454,602.0
3172489,1032.22
3172495,1204.0
3172499,810.23
3172507,1204.0
3172552,1204.0
3172554,1291.85
3172564,1204.0
3172564,185.0
3172585,13658.94
3172589,1204.0
3172617,2566.27
3172632,760.88
3172670,281.27
3172673,1204.0
3172695,17114.2
3172695,12748.5
3172741,574.31
3172768,2704.0
3172790,78.16
3172790,1204.0
3172846,182500.0
3172881,107.92
3172883,1204.0
3172934,1204.0
3172942,1204.0
3172978,77.99
3173071,74.3
3173094,70.2
3173181,1456.03
3173203,10443.77
3173224,2227.75
3173227,1204.0
3173272,764.88
3173331,281.64
3173341,76.0
3173365,1228.1
3173373,357.81
3173391,1204.0
3173453,1204.0
3173540,1204.0
3173566,1204.0
3173609,201.81
3173613,1697.0
3173632,3704.0
3173708,1204.0
3173719,1204.0
3173760,105.88
3173816,1500.0
3173816,1485.5
3173849,1304.13
3173855,5898.44
3173886,1204.0
3173988,1204.0
3174050,1204.0
3174076,595.98
3174093,1204.0
3174093,56.6
3174112,1204.0
3174123,1204.0
3174144,27.09
3174145,68.03
3174146,236.37
3174198,1204.0
3174248,1204.0
3174348,1205.36
3174348,1204.0
3174369,2660.73
3174433,1204.0
3174453,347.39
3174470,1204.0
3174485,3.29
3174516,1204.0
3174540,2834.64
3174620,1129.37
3174636,3750.13
3174646,1204.0
3174646,1204.0
3174654,307.14
3174720,1204.0
3174729,1204.0
3174755,1204.0
3174769,54.45
3174779,1204.0
3174811,334.82
3174819,436.52
3174825,98.41
3174827,1204.0
3174828,1063.9
3174847,243.98
3174935,1204.0
3174945,1204.0
3174950,3715.92
3174953,1204.0
3175009,1204.0
3175033,827.63
3175080,4160.4
3175120,397.81
3175158,99.07
3175182,1204.0
3175227,659.49
3175232,2191.87
3175286,3204.0
3175320,1204.0
3175369,1204.0
3175372,58.59
3175380,16204.0
3175416,136.79
3175422,602.0
3175423,58.22
3175461,1204.0
3175508,1204.0
3175599,1204.0
3175644,2474.84
3175671,1204.0
3175728,1204.0
3175758,1204.0
3175772,380.51
3175781,4551.58
3175875,1204.0
3175897,1204.0
3175911,881.95
3175947,1204.0
3176164,1687.42
3176302,1204.0
3176327,1204.0
3176404,76.01
3176420,1204.0
3176501,57.77
3176537,620.74
3176548,1204.0
3176559,319.88
3176591,1204.0
3176684,1204.0
3176821,1204.0
3176876,1204.0
3176881,1282.57
3176881,602.0
3176953,1204.0
3176984,393.75
3177055,1204.0
3177106,6204.0
3177208,1825.18
3177234,1204.0
3177343,1204.0
3177422,1204.0
3177552,1204.0
3177599,1204.0
3177813,4513.77
3177863,1204.0
3177873,2068.0
3177900,254.06
3177946,1204.0
3177954,99.51
